id,Name,WOType,Task,POID,ProductID,BatchID,AssetType,AssetID,Status,StartDate,EndDate,FacilityID,SiteID,UnitProcedureID,BatchQty
WO-BPO13-13-2-LIMS,BPO13-13-2-LIMS-P1004-F-1-S9,LIMS,Chemical Analysis,PO13,P1004,BPO13-13-2,HPLC,A193,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-2-CHA,70
WO-BPO13-13-2-LIMS,BPO13-13-2-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-2,Temperature and Humidity Controllers,A196,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-3-Production-stage1,BPO13-13-3-Production-stage1-P1004-F-1-S9,Production-stage1,Extraction equipment,PO13,P1004,BPO13-13-3,Extraction equipment,A187,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-8-EXE,70
WO-BPO13-13-3-Production-stage1,BPO13-13-3-Production-stage1-P1004-F-1-S9,Production-stage1,Mixing ingredients,PO13,P1004,BPO13-13-3,Mixers,A181,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-1-MII,70
WO-BPO13-13-3-Production-stage1,BPO13-13-3-Production-stage1-P1004-F-1-S9,Production-stage1,Distillation equipment,PO13,P1004,BPO13-13-3,Distillation equipment,A186,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-7-DIE,70
WO-BPO13-13-3-LIMS,BPO13-13-3-LIMS-P1004-F-1-S9,LIMS,Chemical Analysis,PO13,P1004,BPO13-13-3,HPLC,A193,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-2-CHA,70
WO-BPO13-13-3-LIMS,BPO13-13-3-LIMS-P1004-F-1-S9,LIMS,Environmental Monitoring,PO13,P1004,BPO13-13-3,Air Particle Counters,A195,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-4-ENM,70
WO-BPO13-13-3-LIMS,BPO13-13-3-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-3,Particle Size Analyzers,A194,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-4-Production-stage1,BPO13-13-4-Production-stage1-P1004-F-1-S9,Production-stage1,Granulation,PO13,P1004,BPO13-13-4,Granulators,A182,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-2-GRG,70
WO-BPO13-13-4-Production-stage1,BPO13-13-4-Production-stage1-P1004-F-1-S9,Production-stage1,Reactors,PO13,P1004,BPO13-13-4,Reactors,A185,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-6-RER,70
WO-BPO13-13-4-Production-stage1,BPO13-13-4-Production-stage1-P1004-F-1-S9,Production-stage1,Milling,PO13,P1004,BPO13-13-4,Mills,A183,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.572482,F-1-S9,S9,PR-3-MIM,70
WO-BPO13-13-4-LIMS,BPO13-13-4-LIMS-P1004-F-1-S9,LIMS,Chemical Analysis,PO13,P1004,BPO13-13-4,HPLC,A193,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.576480,F-1-S9,S9,LI-2-CHA,70
WO-BPO13-13-4-LIMS,BPO13-13-4-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-4,Particle Size Analyzers,A194,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-4-LIMS,BPO13-13-4-LIMS-P1004-F-1-S9,LIMS,Microbiological Testing,PO13,P1004,BPO13-13-4,Incubators,A192,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-1-MIT,70
WO-BPO13-13-5-Production-stage1,BPO13-13-5-Production-stage1-P1004-F-1-S9,Production-stage1,Mixing ingredients,PO13,P1004,BPO13-13-5,Mixers,A181,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-1-MII,70
WO-BPO13-13-5-Production-stage1,BPO13-13-5-Production-stage1-P1004-F-1-S9,Production-stage1,Milling,PO13,P1004,BPO13-13-5,Mills,A183,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-3-MIM,70
WO-BPO13-13-5-Production-stage1,BPO13-13-5-Production-stage1-P1004-F-1-S9,Production-stage1,Granulation,PO13,P1004,BPO13-13-5,Granulators,A182,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-2-GRG,70
WO-BPO13-13-5-LIMS,BPO13-13-5-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-5,Particle Size Analyzers,A194,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-5-LIMS,BPO13-13-5-LIMS-P1004-F-1-S9,LIMS,Environmental Monitoring,PO13,P1004,BPO13-13-5,Air Particle Counters,A195,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-4-ENM,70
WO-BPO13-13-5-LIMS,BPO13-13-5-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-5,Temperature and Humidity Controllers,A196,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-6-Production-stage1,BPO13-13-6-Production-stage1-P1004-F-1-S9,Production-stage1,Extraction equipment,PO13,P1004,BPO13-13-6,Extraction equipment,A187,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-8-EXE,70
WO-BPO13-13-6-Production-stage1,BPO13-13-6-Production-stage1-P1004-F-1-S9,Production-stage1,Distillation equipment,PO13,P1004,BPO13-13-6,Distillation equipment,A186,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-7-DIE,70
WO-BPO13-13-6-Production-stage1,BPO13-13-6-Production-stage1-P1004-F-1-S9,Production-stage1,Blending,PO13,P1004,BPO13-13-6,Blenders,A184,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-4-BLB,70
WO-BPO13-13-6-LIMS,BPO13-13-6-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-6,Temperature and Humidity Controllers,A196,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-6-LIMS,BPO13-13-6-LIMS-P1004-F-1-S9,LIMS,Environmental Monitoring,PO13,P1004,BPO13-13-6,Air Particle Counters,A195,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-4-ENM,70
WO-BPO13-13-6-LIMS,BPO13-13-6-LIMS-P1004-F-1-S9,LIMS,Microbiological Testing,PO13,P1004,BPO13-13-6,Incubators,A192,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-1-MIT,70
WO-BPO13-13-7-Production-stage1,BPO13-13-7-Production-stage1-P1004-F-1-S9,Production-stage1,Reactors,PO13,P1004,BPO13-13-7,Reactors,A185,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-6-RER,70
WO-BPO13-13-7-Production-stage1,BPO13-13-7-Production-stage1-P1004-F-1-S9,Production-stage1,Distillation equipment,PO13,P1004,BPO13-13-7,Distillation equipment,A186,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.599127,F-1-S9,S9,PR-7-DIE,70
WO-BPO13-13-7-LIMS,BPO13-13-7-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-7,Particle Size Analyzers,A194,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.604320,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-7-LIMS,BPO13-13-7-LIMS-P1004-F-1-S9,LIMS,Microbiological Testing,PO13,P1004,BPO13-13-7,Incubators,A192,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.604820,F-1-S9,S9,LI-1-MIT,70
WO-BPO13-13-7-LIMS,BPO13-13-7-LIMS-P1004-F-1-S9,LIMS,Environmental Monitoring,PO13,P1004,BPO13-13-7,Air Particle Counters,A195,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-4-ENM,70
WO-BPO13-13-8-Production-stage1,BPO13-13-8-Production-stage1-P1004-F-1-S9,Production-stage1,Mixing ingredients,PO13,P1004,BPO13-13-8,Mixers,A181,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-1-MII,70
WO-BPO13-13-8-Production-stage1,BPO13-13-8-Production-stage1-P1004-F-1-S9,Production-stage1,Milling,PO13,P1004,BPO13-13-8,Mills,A183,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.608840,F-1-S9,S9,PR-3-MIM,70
WO-BPO13-13-8-LIMS,BPO13-13-8-LIMS-P1004-F-1-S9,LIMS,Microbiological Testing,PO13,P1004,BPO13-13-8,Incubators,A192,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-1-MIT,70
WO-BPO13-13-8-LIMS,BPO13-13-8-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-8,Temperature and Humidity Controllers,A196,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-8-LIMS,BPO13-13-8-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-8,Particle Size Analyzers,A194,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-9-Production-stage1,BPO13-13-9-Production-stage1-P1004-F-1-S9,Production-stage1,Reactors,PO13,P1004,BPO13-13-9,Reactors,A185,On Hold,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-6-RER,70
WO-BPO13-13-9-Production-stage1,BPO13-13-9-Production-stage1-P1004-F-1-S9,Production-stage1,Extraction equipment,PO13,P1004,BPO13-13-9,Extraction equipment,A187,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.618091,F-1-S9,S9,PR-8-EXE,70
WO-BPO13-13-9-LIMS,BPO13-13-9-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-9,Particle Size Analyzers,A194,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-9-LIMS,BPO13-13-9-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-9,Temperature and Humidity Controllers,A196,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.623091,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-9-LIMS,BPO13-13-9-LIMS-P1004-F-1-S9,LIMS,Microbiological Testing,PO13,P1004,BPO13-13-9,Incubators,A192,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-1-MIT,70
WO-BPO13-13-10-Production-stage1,BPO13-13-10-Production-stage1-P1004-F-1-S9,Production-stage1,Milling,PO13,P1004,BPO13-13-10,Mills,A183,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-3-MIM,70
WO-BPO13-13-10-Production-stage1,BPO13-13-10-Production-stage1-P1004-F-1-S9,Production-stage1,Distillation equipment,PO13,P1004,BPO13-13-10,Distillation equipment,A186,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-7-DIE,70
WO-BPO13-13-10-Production-stage1,BPO13-13-10-Production-stage1-P1004-F-1-S9,Production-stage1,Granulation,PO13,P1004,BPO13-13-10,Granulators,A182,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-2-GRG,70
WO-BPO13-13-10-LIMS,BPO13-13-10-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-10,Particle Size Analyzers,A194,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,70
WO-BPO13-13-10-LIMS,BPO13-13-10-LIMS-P1004-F-1-S9,LIMS,Environmental Monitoring,PO13,P1004,BPO13-13-10,Air Particle Counters,A195,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-4-ENM,70
WO-BPO13-13-10-LIMS,BPO13-13-10-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-10,Temperature and Humidity Controllers,A196,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.633462,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-11-Production-stage1,BPO13-13-11-Production-stage1-P1004-F-1-S9,Production-stage1,Reactors,PO13,P1004,BPO13-13-11,Reactors,A185,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-6-RER,70
WO-BPO13-13-11-Production-stage1,BPO13-13-11-Production-stage1-P1004-F-1-S9,Production-stage1,Distillation equipment,PO13,P1004,BPO13-13-11,Distillation equipment,A186,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-7-DIE,70
WO-BPO13-13-11-Production-stage1,BPO13-13-11-Production-stage1-P1004-F-1-S9,Production-stage1,Granulation,PO13,P1004,BPO13-13-11,Granulators,A182,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-2-GRG,70
WO-BPO13-13-11-LIMS,BPO13-13-11-LIMS-P1004-F-1-S9,LIMS,Environmental Monitoring,PO13,P1004,BPO13-13-11,Air Particle Counters,A195,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-4-ENM,70
WO-BPO13-13-11-LIMS,BPO13-13-11-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-11,Temperature and Humidity Controllers,A196,In Progress,2024-06-02 09:50:15.755386,2024-06-13 09:50:18.641762,F-1-S9,S9,LI-5-STT,70
WO-BPO13-13-11-LIMS,BPO13-13-11-LIMS-P1004-F-1-S9,LIMS,Microbiological Testing,PO13,P1004,BPO13-13-11,Incubators,A192,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-1-MIT,70
WO-BPO13-13-12-Production-stage1,BPO13-13-12-Production-stage1-P1004-F-1-S9,Production-stage1,Blending,PO13,P1004,BPO13-13-12,Blenders,A184,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-4-BLB,20
WO-BPO13-13-12-Production-stage1,BPO13-13-12-Production-stage1-P1004-F-1-S9,Production-stage1,Milling,PO13,P1004,BPO13-13-12,Mills,A183,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-3-MIM,20
WO-BPO13-13-12-Production-stage1,BPO13-13-12-Production-stage1-P1004-F-1-S9,Production-stage1,Granulation,PO13,P1004,BPO13-13-12,Granulators,A182,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,PR-2-GRG,20
WO-BPO13-13-12-LIMS,BPO13-13-12-LIMS-P1004-F-1-S9,LIMS,Stability Testing,PO13,P1004,BPO13-13-12,Temperature and Humidity Controllers,A196,Planned,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-5-STT,20
WO-BPO13-13-12-LIMS,BPO13-13-12-LIMS-P1004-F-1-S9,LIMS,Physical Testing,PO13,P1004,BPO13-13-12,Particle Size Analyzers,A194,Cancelled,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-3-PHT,20
WO-BPO13-13-12-LIMS,BPO13-13-12-LIMS-P1004-F-1-S9,LIMS,Chemical Analysis,PO13,P1004,BPO13-13-12,HPLC,A193,Completed,2024-06-02 09:50:15.755386,2024-06-02 09:50:15.755386,F-1-S9,S9,LI-2-CHA,20
WO-BPO14-14-1-Production-stage1,BPO14-14-1-Production-stage1-P1005-F-1-S8,Production-stage1,Distillation equipment,PO14,P1005,BPO14-14-1,Distillation equipment,A166,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-7-DIE,40
WO-BPO14-14-1-Production-stage1,BPO14-14-1-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO14,P1005,BPO14-14-1,Extraction equipment,A167,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO14-14-1-LIMS,BPO14-14-1-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO14,P1005,BPO14-14-1,HPLC,A173,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO14-14-1-LIMS,BPO14-14-1-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO14,P1005,BPO14-14-1,Air Particle Counters,A175,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO14-14-1-LIMS,BPO14-14-1-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO14,P1005,BPO14-14-1,Incubators,A172,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO14-14-2-Production-stage1,BPO14-14-2-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO14,P1005,BPO14-14-2,Mills,A163,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO14-14-2-Production-stage1,BPO14-14-2-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO14,P1005,BPO14-14-2,Reactors,A165,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-6-RER,40
WO-BPO14-14-2-LIMS,BPO14-14-2-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO14,P1005,BPO14-14-2,Particle Size Analyzers,A174,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO14-14-2-LIMS,BPO14-14-2-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO14,P1005,BPO14-14-2,Air Particle Counters,A175,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-4-ENM,40
WO-BPO14-14-2-LIMS,BPO14-14-2-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO14,P1005,BPO14-14-2,Incubators,A172,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO14-14-3-Production-stage1,BPO14-14-3-Production-stage1-P1005-F-1-S8,Production-stage1,Blending,PO14,P1005,BPO14-14-3,Blenders,A164,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-4-BLB,40
WO-BPO14-14-3-Production-stage1,BPO14-14-3-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO14,P1005,BPO14-14-3,Extraction equipment,A167,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO14-14-3-Production-stage1,BPO14-14-3-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO14,P1005,BPO14-14-3,Mixers,A161,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-1-MII,40
WO-BPO14-14-3-LIMS,BPO14-14-3-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO14,P1005,BPO14-14-3,HPLC,A173,Cancelled,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO14-14-3-LIMS,BPO14-14-3-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO14,P1005,BPO14-14-3,Incubators,A172,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-1-MIT,40
WO-BPO14-14-3-LIMS,BPO14-14-3-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO14,P1005,BPO14-14-3,Particle Size Analyzers,A174,In Progress,2024-06-01 09:50:15.755386,2024-06-13 09:50:18.679057,F-1-S8,S8,LI-3-PHT,40
WO-BPO14-14-4-Production-stage1,BPO14-14-4-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO14,P1005,BPO14-14-4,Mills,A163,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO14-14-4-Production-stage1,BPO14-14-4-Production-stage1-P1005-F-1-S8,Production-stage1,Granulation,PO14,P1005,BPO14-14-4,Granulators,A162,Cancelled,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-2-GRG,40
WO-BPO14-14-4-Production-stage1,BPO14-14-4-Production-stage1-P1005-F-1-S8,Production-stage1,Extraction equipment,PO14,P1005,BPO14-14-4,Extraction equipment,A167,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-8-EXE,40
WO-BPO14-14-4-LIMS,BPO14-14-4-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO14,P1005,BPO14-14-4,HPLC,A173,In Progress,2024-06-01 09:50:15.755386,2024-06-13 09:50:18.686977,F-1-S8,S8,LI-2-CHA,40
WO-BPO14-14-4-LIMS,BPO14-14-4-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO14,P1005,BPO14-14-4,Temperature and Humidity Controllers,A176,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO14-14-4-LIMS,BPO14-14-4-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO14,P1005,BPO14-14-4,Particle Size Analyzers,A174,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO14-14-5-Production-stage1,BPO14-14-5-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO14,P1005,BPO14-14-5,Mixers,A161,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-1-MII,40
WO-BPO14-14-5-Production-stage1,BPO14-14-5-Production-stage1-P1005-F-1-S8,Production-stage1,Blending,PO14,P1005,BPO14-14-5,Blenders,A164,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-4-BLB,40
WO-BPO14-14-5-Production-stage1,BPO14-14-5-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO14,P1005,BPO14-14-5,Mills,A163,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO14-14-5-LIMS,BPO14-14-5-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO14,P1005,BPO14-14-5,HPLC,A173,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO14-14-5-LIMS,BPO14-14-5-LIMS-P1005-F-1-S8,LIMS,Environmental Monitoring,PO14,P1005,BPO14-14-5,Air Particle Counters,A175,In Progress,2024-06-01 09:50:15.755386,2024-06-13 09:50:18.696305,F-1-S8,S8,LI-4-ENM,40
WO-BPO14-14-5-LIMS,BPO14-14-5-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO14,P1005,BPO14-14-5,Incubators,A172,In Progress,2024-06-01 09:50:15.755386,2024-06-13 09:50:18.697304,F-1-S8,S8,LI-1-MIT,40
WO-BPO14-14-6-Production-stage1,BPO14-14-6-Production-stage1-P1005-F-1-S8,Production-stage1,Blending,PO14,P1005,BPO14-14-6,Blenders,A164,On Hold,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-4-BLB,40
WO-BPO14-14-6-Production-stage1,BPO14-14-6-Production-stage1-P1005-F-1-S8,Production-stage1,Mixing ingredients,PO14,P1005,BPO14-14-6,Mixers,A161,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-1-MII,40
WO-BPO14-14-6-Production-stage1,BPO14-14-6-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO14,P1005,BPO14-14-6,Reactors,A165,Cancelled,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-6-RER,40
WO-BPO14-14-6-LIMS,BPO14-14-6-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO14,P1005,BPO14-14-6,Temperature and Humidity Controllers,A176,Cancelled,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO14-14-6-LIMS,BPO14-14-6-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO14,P1005,BPO14-14-6,Particle Size Analyzers,A174,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO14-14-6-LIMS,BPO14-14-6-LIMS-P1005-F-1-S8,LIMS,Chemical Analysis,PO14,P1005,BPO14-14-6,HPLC,A173,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-2-CHA,40
WO-BPO14-14-7-Production-stage1,BPO14-14-7-Production-stage1-P1005-F-1-S8,Production-stage1,Milling,PO14,P1005,BPO14-14-7,Mills,A163,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,PR-3-MIM,40
WO-BPO14-14-7-Production-stage1,BPO14-14-7-Production-stage1-P1005-F-1-S8,Production-stage1,Reactors,PO14,P1005,BPO14-14-7,Reactors,A165,In Progress,2024-06-01 09:50:15.755386,2024-06-13 09:50:18.709463,F-1-S8,S8,PR-6-RER,40
WO-BPO14-14-7-LIMS,BPO14-14-7-LIMS-P1005-F-1-S8,LIMS,Physical Testing,PO14,P1005,BPO14-14-7,Particle Size Analyzers,A174,Planned,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-3-PHT,40
WO-BPO14-14-7-LIMS,BPO14-14-7-LIMS-P1005-F-1-S8,LIMS,Stability Testing,PO14,P1005,BPO14-14-7,Temperature and Humidity Controllers,A176,Completed,2024-06-01 09:50:15.755386,2024-06-01 09:50:15.755386,F-1-S8,S8,LI-5-STT,40
WO-BPO14-14-7-LIMS,BPO14-14-7-LIMS-P1005-F-1-S8,LIMS,Microbiological Testing,PO14,P1005,BPO14-14-7,Incubators,A172,In Progress,2024-06-01 09:50:15.755386,2024-06-13 09:50:18.716463,F-1-S8,S8,LI-1-MIT,40
